620.8594673,-56
-334.0812657,-56
-593.6161863,-56
-966.1642734,-56
-1474.08619,-56
-2140.99566,-56
-2983.366119,-56
-4012.475118,-56
-5171.113928,-56
-6209.696503,-56
-732.6735838,-56
-799.4207025,-56
-1127.485113,-56
-1492.612053,-56
-1886.753843,-56
-2262.521002,-56
-2581.824786,-56
-2749.486548,-56
-2674.356881,-56
-2248.17561,-56
-1427.582493,-56
-1698.286942,-56
-2034.863528,-56
-2332.314355,-56
-2553.933369,-56
-2680.492561,-56
-2703.080071,-56
-2619.989144,-56
-2478.879319,-56
-2340.016362,-56
-2322.862384,-56
-2532.058808,-56
-2691.13278,-56
-2775.941265,-56
-2785.684896,-56
-2738.27381,-56
-2662.857883,-56
-2582.645757,-56
-2520.068308,-56
-2502.871122,-56
-2520.062907,-56
-2550.48205,-56
-2532.226243,-56
-2484.923179,-56
-2405.288973,-56
-2341.804134,-56
-2273.118011,-56
-2219.338997,-56
-2178.360652,-56
-2144.565804,-56
-2116.361123,-56
-2068.782601,-56
-2011.822324,-56
-1958.0001,-56
-1893.391827,-56
-1841.081919,-56
-1798.126762,-56
-1751.088353,-56
-1706.988157,-56
-1669.018239,-56
-1622.681976,-56
-1572.456903,-56
-1529.536853,-56
-1477.048708,-56
-1433.742477,-56
-1393.050392,-56
-1352.339402,-56
-1313.39188,-56
-1272.032756,-56
-1234.956724,-56
-1191.167093,-56
-1150.709957,-56
-1115.694455,-56
-1077.513893,-56
-1042.865668,-56
-1006.742935,-56
-974.0931268,-56
-935.0483848,-56
-905.3259868,-56
-871.1368574,-56
-839.8994435,-56
-810.3957911,-56
-780.5275627,-56
-752.4309038,-56
-718.3977319,-56
-695.5178857,-56
-667.590012,-56
-638.7939071,-56
-617.0854303,-56
-589.8529515,-56
-570.8301847,-56
-543.7583895,-56
-523.0423696,-56
-503.3579648,-56
-480.2357431,-56
-459.4454578,-56
-445.0035212,-56
-422.6637877,-56
-403.9158032,-56
-389.9417392,-56
-371.8668701,-56
-357.906984,-56
-340.3472473,-56
-325.8384718,-56
-315.6742273,-56
-296.0438338,-56
-285.993688,-56
-274.5135941,-56
-261.0134789,-56
-248.4261541,-56
-238.5488444,-56
-228.6931392,-56
-220.0351337,-56
-206.0219116,-56
-203.4212693,-56
-187.6324268,-56
-185.3180442,-56
-170.1651844,-56
-168.3949653,-56
-161.4518174,-56
-147.9098435,-56
-147.7437589,-56
-139.5232447,-56
-131.6740579,-56
-127.3909647,-56
-123.8032666,-56
-110.166773,-56
-110.1438182,-56
-105.0222002,-56
-104.3902684,-56
-96.05498026,-56
-89.5452728,-56
-91.80294359,-56
-79.60990098,-56
-83.61078528,-56
-74.86906238,-56
-74.47342988,-56
-67.7085192,-56
-71.12068073,-56
-59.90659227,-56
-64.05060642,-56
-59.62978455,-56
-51.31880147,-56
-55.81118826,-56
-49.6012433,-56
-48.18614822,-56
-50.17916382,-56
-41.33076867,-56
-44.1353035,-56
-35.8108176,-56
-43.88685169,-56
-43.20495949,-56
-45.78939842,-56
-54.04637024,-56
-60.85448993,-56
-60.94765936,-56
-57.42612502,-56
-50.956926,-56
-47.6595384,-56
-46.55095723,-56
-56.47417651,-56
-56.03938584,-56
-60.57228108,-56
-58.1606782,-56
-61.98467561,-56
-57.80015302,-56
-55.47361787,-56
-55.43580998,-56
-55.757177,-56
-55.30483267,-56
-53.43334241,-56
-60.08077859,-56
-62.71922879,-56
-58.86957602,-56
-56.12580386,-56
-55.56813758,-56
-56.98458295,-56
-55.48171955,-56
-55.3318383,-56
-56.7091255,-56
-56.09069654,-56
-59.97275607,-56
-57.02104055,-56
-54.92810411,-56
-55.35344281,-56
-53.61968127,-56
-55.88005262,-56
-56.54169059,-56
-52.55835995,-56
-53.06471554,-56
-57.30054883,-56
-54.09227982,-56
-56.15010893,-56
-52.70013951,-56
-52.59346727,-56
-50.23857621,-56
-55.6248494,-56
-55.60054433,-56
-53.29966453,-56
-54.2988729,-56
-50.97718023,-56
-51.22968288,-56
-55.08878762,-56
-50.97582995,-56
-53.59672648,-56
-51.62801595,-56
-49.74707371,-56
-53.89513871,-56
-52.64477797,-56
-52.5178515,-56
-49.33118699,-56
-55.21301352,-56
-52.2032359,-56
-48.44270171,-56
-53.71285069,-56
-52.02094788,-56
-51.41197089,-56
-48.66009705,-56
-53.81007097,-56
-48.44675256,-56
-53.21594707,-56
-53.3023651,-56
-52.53135432,-56
-48.20775272,-56
-49.55803429,-56
-53.95320081,-56
-50.26018071,-56
-51.43492568,-56
-53.16193581,-56
-47.63118249,-56
-51.21753035,-56
-51.37686357,-56
-50.58289801,-56
-49.42975754,-56
-53.55486775,-56
-52.33016236,-56
-49.06788208,-56
-53.45224635,-56
-47.69059488,-56
-53.29831425,-56
-50.5909997,-56
-49.03412504,-56
-52.07495915,-56
-50.44786985,-56
-54.63914385,-56
-49.2501701,-56
-50.11300002,-56
-52.84191908,-56
-51.57535496,-56
-49.24341869,-56
-51.91225022,-56
-50.50930766,-56
-52.86554901,-56
-51.28369414,-56
-52.47936848,-56
-49.3710203,-56
-54.20637861,-56
-50.18659037,-56
-51.71645939,-56
-50.65311265,-56
-53.1302042,-56
-51.22023091,-56
-53.66356542,-56
-48.89639632,-56
-52.39024989,-56
-56.09744795,-56
-48.43189946,-56
-53.24700355,-56
-50.93937234,-56
-52.71566775,-56
-53.0309585,-56
-52.73389655,-56
-54.7525675,-56
-50.97582995,-56
-51.61856397,-56
-53.23350074,-56
-53.3057408,-56
-54.52707048,-56
-49.41760501,-56
-54.44065246,-56
-53.21864764,-56
-55.25217169,-56
-53.0822692,-56
-51.14191458,-56
-53.07551779,-56
-58.31866114,-56
-52.12356928,-56
-53.39283396,-56
-55.54788335,-56
-51.92237733,-56
-55.19545986,-56
-55.16575367,-56
-51.96018521,-56
-54.41904796,-56
-56.69967353,-56
-52.06010605,-56
-55.21301352,-56
-55.09148818,-56
-53.3091165,-56
-54.94565777,-56
-52.496247,-56
-56.96837957,-56
-53.20379454,-56
-55.39935238,-56
-53.86138167,-56
-53.00395287,-56
-57.45313065,-56
-52.17758055,-56
-51.41062061,-56
-54.70530765,-56
-57.48148656,-56
-53.45494691,-56
-52.31800983,-56
-55.17115479,-56
-52.30585729,-56
-55.38584956,-56
-50.8327001,-56
-53.33342157,-56
-55.58569124,-56
-52.22078956,-56
-54.93485552,-56
-49.39059938,-56
-53.51030846,-56
-51.59020806,-56
-53.53056268,-56
-52.09521337,-56
-52.16542801,-56
-52.35311715,-56
-52.10871619,-56
-51.33365456,-56
-50.17241241,-56
-53.42929156,-56
-51.7995017,-56
-49.10433969,-56
-50.62205617,-56
-53.11602624,-56
-49.02467307,-56
-52.36797025,-56
-47.30306407,-56
-53.54811634,-56
-49.43920952,-56
-50.01983059,-56
-51.87241691,-56
-48.55882593,-56
-51.65502158,-56
-53.10792455,-56
-46.49289512,-56
-53.12952905,-56
-47.55286616,-56
-47.31656688,-56
-53.37122946,-56
-53.3091165,-56
-47.28956125,-56
-48.49401241,-56
-50.12785312,-56
-53.1335799,-56
-49.3082322,-56
-49.21101193,-56
-48.87479182,-56
-53.02555737,-56
-49.32713614,-56
-44.8901109,-56
-54.3056243,-56
-46.44428499,-56
-51.85621353,-56
-48.77217042,-56
-49.87400018,-56
-51.05414628,-56
-53.06201498,-56
-44.15015659,-56
-51.66717411,-56
-48.57232875,-56
-50.55454209,-56
-46.55770864,-56
-52.02634901,-56
-57.57330571,-56
-48.26851539,-56
-52.0709083,-56
-50.52213534,-56
-49.74437315,-56
-50.89481305,-56
-53.01475512,-56
-54.27186727,-56
-52.30315673,-56
-52.24644491,-56
-52.84191908,-56
-51.7414396,-56
-57.2735432,-56
-50.82729897,-56
-50.95152488,-56
-54.90514932,-56
-49.25827178,-56
-53.07146695,-56
-47.73515417,-56
-48.68845296,-56
-48.33467919,-56
-46.60901934,-56
-50.43571732,-56
-42.95785796,-56
-41.270006,-56
-47.26525618,-56
-44.01377815,-56
-46.28495176,-56
-46.1499236,-56
-47.82427275,-56
-51.71308368,-56
-54.31912712,-56
-56.85495591,-56
-52.30720758,-56
-62.02383378,-56
-63.00143763,-56
-63.56585533,-56
-68.40526449,-56
-69.35586272,-56
-69.63132016,-56
-75.44293205,-56
-70.73855105,-56
-75.92903342,-56
-64.85132339,-56
-68.96698162,-56
-66.4041472,-56
-62.35600304,-56
-63.39571985,-56
-62.90691792,-56
-76.88503277,-56
-83.78227104,-56
-88.96465172,-56
-90.47156596,-56
-103.1264049,-56
-112.0247604,-56
-113.993471,-56
-141.1422323,-56
-164.5345102,-56
-181.1294708,-56
-212.3668847,-56
-235.0921236,-56
-244.8492582,-56
-256.2726403,-56
-253.6584952,-56
-261.2902866,-56
-260.2694738,-56
-277.8744449,-56
-286.0004394,-56
-291.2044246,-56
-301.6583045,-56
-310.810513,-56
-307.5887412,-56
-309.0767515,-56
-315.7093346,-56
-315.6148149,-56
-318.5044174,-56
-325.9822768,-56
-332.6715717,-56
-338.8612624,-56
-341.2242552,-56
-348.5427813,-56
-355.4616241,-56
-354.2706758,-56
-371.8783475,-56
-369.2128916,-56
-378.9889302,-56
-396.5560935,-56
-402.4865302,-56
-408.9651812,-56
-408.4115657,-56
-392.1649778,-56
-361.038287,-56
-317.9751071,-56
-246.0645116,-56
-167.6509601,-56
-87.69808761,-56
-25.80658142,-56
-19.83293574,-56
-60.36298744,-56
-97.34990029,-56
-140.5805151,-56
-137.7989351,-56
-124.4581532,-56
-97.06904172,-56
-70.43608798,-56
-63.58745984,-56
-63.209381,-56
-82.91539027,-56
-105.2868554,-56
-116.7561471,-56
-122.697386,-56
-128.2011337,-56
-128.6656305,-56
-135.122677,-56
-161.507179,-56
-191.4321192,-56
-233.377266,-56
-274.9551362,-56
-316.219741,-56
-339.5661094,-56
-326.246932,-56
-255.4408669,-56
-262.3597096,-56
-285.6925752,-56
-304.7855567,-56
-323.2520075,-56
-322.9171376,-56
-324.4456564,-56
-315.9496847,-56
-303.4217723,-56
-292.8112597,-56
-282.1683403,-56
-286.9996478,-56
-292.6249208,-56
-294.1237334,-56
-292.290051,-56
-281.5121035,-56
-278.4037553,-56
-269.6701341,-56
-255.916166,-56
-250.3692093,-56
-234.8733779,-56
-224.592334,-56
-200.7571637,-56
-173.4571709,-56
-151.9552871,-56
-121.9412283,-56
-98.45713118,-56
-85.38910612,-56
-69.64212241,-56
-58.5779152,-56
-53.15788497,-56
-42.26381324,-56
-42.47985829,-56
-30.08967457,-56
-31.86394456,-56
-27.39991368,-56
-30.44884947,-56
-24.7533618,-56
-28.99864706,-56
-25.29617499,-56
-27.66186831,-56
-28.56115583,-56
-28.64757385,-56
-29.97625092,-56
-32.70652026,-56
-32.74162758,-56
-34.83186346,-56
-32.78483659,-56
-38.78818847,-56
-35.09111752,-56
-38.13195162,-56
-39.75228951,-56
-40.89462772,-56
-42.91734952,-56
-45.77454533,-56
-40.43553199,-56
-44.22982321,-56
-46.90608128,-56
-49.86049737,-56
-44.42156319,-56
-48.61553776,-56
-50.70847419,-56
-48.23475835,-56
-51.97773887,-56
-54.08957925,-56
-46.94658973,-56
-51.25398795,-56
-55.01047129,-56
-53.35502608,-56
-52.72039374,-56
-56.51468496,-56
-49.67415851,-56
-55.19681014,-56
-54.10578263,-56
-55.15900226,-56
-57.05209702,-56
-51.72928706,-56
-57.40046967,-56
-54.58918343,-56
-55.53167997,-56
-56.07449317,-56
-54.92945439,-56
-55.26162366,-56
-55.9475667,-56
-54.84303637,-56
-53.41713903,-56
-56.01778134,-56
-54.09498038,-56
-57.42477474,-56
-54.91325101,-56
-54.91325101,-56
-58.17553129,-56
-51.60776172,-56
-52.774405,-56
-55.73962334,-56
-49.31228305,-56
-60.56823024,-56
-54.07067531,-56
-56.16631231,-56
-51.93723043,-56
-54.31912712,-56
-52.78520725,-56
-54.11388432,-56
-52.42873292,-56
-53.43334241,-56
-52.49354643,-56
-54.99426791,-56
-53.62778295,-56
-51.61856397,-56
-53.64398633,-56
-53.01205456,-56
-53.63318408,-56
-50.11705086,-56
-50.39790943,-56
-52.774405,-56
-50.98123107,-56
-52.12626985,-56
-50.99743445,-56
-53.40093565,-56
-49.27987629,-56
-51.9318293,-56
-52.90943316,-56
-52.84461964,-56
-45.45587887,-56
-50.5977511,-56
-49.84159342,-56
-51.2944964,-56
-50.84080179,-56
-52.00744507,-56
-48.55072424,-56
-52.17487998,-56
-48.34548144,-56
-46.02839826,-56
-53.13628046,-56
-48.01601274,-56
-50.85160404,-56
-49.1988594,-56
-48.35088257,-56
-49.67955964,-56
-49.1178425,-56
-48.71815916,-56
-47.85397895,-56
-50.25748015,-56
-46.55230751,-56
-49.5499326,-56
-49.72276865,-56
-48.12943639,-56
-49.91720919,-56
-46.42808161,-56
-45.95278249,-56
-48.59933438,-56
-52.16407773,-56
-48.74516479,-56
-45.77454533,-56
-48.22665666,-56
-47.13562915,-56
-49.40950332,-56
-45.82855659,-56
-52.48814531,-56
-42.53386955,-56
-47.98360598,-56
-51.81300452,-56
-46.15802529,-56
-47.00600212,-56
-45.85016109,-56
-48.43730059,-56
-44.77533696,-56
-49.70116414,-56
-50.86780742,-56
-46.20663543,-56
-43.78152972,-56
-50.97582995,-56
-46.23904219,-56
-47.69734629,-56
-45.76374307,-56
-46.75214918,-56
-48.51831748,-56
-48.97201209,-56
-44.84015048,-56
-49.2204639,-56
-48.05382062,-56
-45.59630816,-56
-45.39106536,-56
-51.10005585,-56
-46.01759601,-56
-46.15802529,-56
-49.33388755,-56
-44.74833133,-56
-49.40410219,-56
-48.08622738,-56
-48.45350397,-56
-46.13642079,-56
-46.63872553,-56
-46.28765232,-56
-49.06923236,-56
-49.33928868,-56
-45.32625184,-56
-45.7907487,-56
-47.94039697,-56
-47.75675868,-56
-48.4805096,-56
-49.84699455,-56
-46.03920051,-56
-45.90957348,-56
-51.29989752,-56
-42.89034389,-56
-50.39250831,-56
-45.09940454,-56
-48.98821547,-56
-49.93341257,-56
-46.35786697,-56
-46.87637509,-56
-46.15802529,-56
-50.56534435,-56
-46.20663543,-56
-48.65334564,-56
-50.20346889,-56
-44.62950655,-56
-47.41108659,-56
-51.76439438,-56
-44.98598089,-56
-49.74977428,-56
-46.51449963,-56
-45.06699778,-56
-50.44651957,-56
-50.86780742,-56
-47.83777557,-56
-47.54611475,-56
-48.03761724,-56
-47.4542956,-56
-49.52292697,-56
-49.1988594,-56
-44.79694147,-56
-52.38552391,-56
-46.15802529,-56
-48.03221612,-56
-52.8770264,-56
-46.83856721,-56
-49.56073486,-56
-48.41029496,-56
-44.91036512,-56
-49.48511909,-56
-51.73738875,-56
-47.42728997,-56
-50.78679053,-56
-47.77296205,-56
-47.47049898,-56
-50.55994322,-56
-47.82157219,-56
-51.81840565,-56
-46.01759601,-56
-47.91879246,-56
-51.67797636,-56
-49.06383124,-56
-49.70116414,-56
-47.87558345,-56
-50.63555899,-56
-49.652554,-56
-49.94961595,-56
-46.16342642,-56
-52.63937684,-56
-47.99980936,-56
-49.99822609,-56
-47.21124492,-56
-52.0344507,-56
-49.99822609,-56
-49.95501708,-56
-48.51291636,-56
-49.40410219,-56
-50.72197701,-56
-51.11625923,-56
-45.974387,-56
-54.31372599,-56
-47.94039697,-56
-48.19965103,-56
-50.79219165,-56
-50.24127677,-56
-50.96502769,-56
-47.44349335,-56
-49.61474612,-56
-51.41332118,-56
-51.46193131,-56
-50.5761466,-56
-47.34627308,-56
-51.04604459,-56
-49.6309495,-56
-49.51212472,-56
-52.261298,-56
-46.63332441,-56
-54.70800821,-56
-48.83158281,-56
-49.76597766,-56
-52.9796478,-56
-47.16803591,-56
-49.43650895,-56
-51.5213437,-56
-48.77217042,-56
-52.49894756,-56
-50.28988691,-56
-51.81300452,-56
-50.27368353,-56
-48.87479182,-56
-49.96581933,-56
-51.71038312,-56
-49.03142448,-56
-52.17487998,-56
-51.84001015,-56
-48.41569608,-56
-49.13404588,-56
-53.47115029,-56
-49.44191008,-56
-50.46272295,-56
-47.97280373,-56
-52.62857459,-56
-52.07765971,-56
-48.10243076,-56
-52.48814531,-56
-48.13483752,-56
-49.90640694,-56
-51.46193131,-56
-51.4187223,-56
-50.52213534,-56
-49.652554,-56
-48.24826117,-56
-51.37551329,-56
-53.70339872,-56
-49.02062223,-56
-49.67415851,-56
-49.39329994,-56
-53.48735367,-56
-47.62713164,-56
-51.99664281,-56
-49.91180807,-56
-52.75820162,-56
-49.02062223,-56
-49.652554,-56
-50.66256462,-56
-52.12626985,-56
-49.43650895,-56
-49.60394387,-56
-51.99664281,-56
-49.83079117,-56
-50.74898264,-56
-48.19965103,-56
-49.8361923,-56
-49.49052022,-56
-49.94421482,-56
-52.28830363,-56
-52.92023541,-56
-48.59393325,-56
-47.80536881,-56
-51.3971178,-56
-49.56613598,-56
-48.57232875,-56
-50.63015786,-56
-52.52055206,-56
-49.64715288,-56
-48.94500646,-56
-49.30148079,-56
-51.34310653,-56
-46.70353905,-56
-52.51515094,-56
-48.25366229,-56
-50.11705086,-56
-49.47431684,-56
-48.86398957,-56
-50.04683622,-56
-48.98281434,-56
-50.65716349,-56
-47.5353125,-56
-53.15248384,-56
-47.52451024,-56
-47.97820485,-56
-51.12706148,-56
-50.71117476,-56
-46.2012343,-56
-48.32927806,-56
-50.89481305,-56
-51.35390879,-56
-47.6595384,-56
-47.92419359,-56
-49.37169544,-56
-51.02444008,-56
-47.34627308,-56
-46.90878185,-56
-50.99743445,-56
-46.43348273,-56
-52.53675544,-56
-48.83698393,-56
-44.85095273,-56
-50.18726551,-56
-48.83158281,-56
-49.25287066,-56
-47.60012601,-56
-45.50989014,-56
-52.25049575,-56
-49.59314161,-56
-47.47049898,-56
-46.69813792,-56
-52.17487998,-56
-44.99138201,-56
-48.583131,-56
-48.3994927,-56
-46.46588949,-56
-51.83460903,-56
-46.60091765,-56
-47.03300775,-56
-48.97741322,-56
-47.41648772,-56
-48.11863414,-56
-45.67192393,-56
-50.00902834,-56
-46.13642079,-56
-50.59234998,-56
-46.22823993,-56
-46.41727935,-56
-49.89560469,-56
-46.33626246,-56
-48.44810284,-56
-46.26064669,-56
-48.52911973,-56
-46.53610413,-56
-49.05843011,-56
-46.71974243,-56
-45.97978813,-56
-48.66954902,-56
-46.66033004,-56
-49.24206841,-56
-45.09400341,-56
-46.98439762,-56
-46.82776495,-56
-47.81617106,-56
-47.34627308,-56
-44.23522433,-56
-48.58853212,-56
-47.92959472,-56
-46.83316608,-56
-44.68891894,-56
-47.75675868,-56
-47.04921113,-56
-48.21585441,-56
-43.01456979,-56
-47.94039697,-56
-46.20663543,-56
-45.16421805,-56
-48.57772987,-56
-46.90338072,-56
-48.12943639,-56
-44.22982321,-56
-44.68891894,-56
-48.55612537,-56
-46.14722304,-56
-43.71671621,-56
-48.84238506,-56
-44.8455516,-56
-48.51831748,-56
-44.0029759,-56
-46.69813792,-56
-45.80695208,-56
-45.48828563,-56
-47.87018233,-56
-44.98598089,-56
-45.72053406,-56
-49.23666728,-56
-43.02537204,-56
-44.3108401,-56
-48.03761724,-56
-44.76453471,-56
-46.96819424,-56
-45.91497461,-56
-47.30306407,-56
-43.4898689,-56
-46.64952779,-56
-46.6927368,-56
-44.49987952,-56
-43.34943962,-56
-47.83237444,-56
-46.82776495,-56
-45.5639014,-56
-43.36024187,-56
-47.70274741,-56
-43.51147341,-56
-46.3848726,-56
-48.10243076,-56
-43.40345088,-56
-46.08240952,-56
-46.2012343,-56
-45.93117799,-56
-42.9551574,-56
-48.44270171,-56
-45.6665228,-56
-47.09782127,-56
-44.8239471,-56
-46.01759601,-56
-43.10098781,-56
-48.20505216,-56
-46.35786697,-56
-43.56548467,-56
-46.86557284,-56
-46.46588949,-56
-43.365643,-56
-47.42188885,-56
-45.31004846,-56
-45.71513294,-56
